#Acq. time (s)=	0.565995
#Accumulations=	1
#Range=	Off
#Autofocus=	Off
#Macrospot=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic Range
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	100x VIS
#Grating=	1800 (450-850nm)
#ND Filter=	100%
#Laser (nm)=	405
#Spectro (cm-¹)=	520.737
#Hole=	150.001
#Range=	Visible
#AFM=	Off
#Splitter=	Standard
#Collection=	Microscope
#Laser mode=	Off
#StageXY=	130x85mm Scan+ Inverted
#StageZ=	Z motor
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-20.7
#Full time(s)=	1
#Project=	Test
#Sample=	AutoCalibration
#Site=	1
#Title=	LN_100%_20000_12
#Remark=	
#Date=	11.12.2020 11:19
#Acquired=	11.12.2020 11:19:36
33.1881	27
34.168	19
35.1478	25
36.1256	9
37.1053	27
38.083	31
39.0624	17
40.0418	17
41.0193	17
41.9985	-3
42.9777	13
43.9549	27
44.9339	23
45.911	17
46.8898	23
47.8668	13
48.8455	19
49.8222	19
50.8008	15
51.7774	19
52.7557	17
53.7322	13
54.7104	21
55.6867	23
56.6648	9
57.6409	13
58.6189	27
59.5949	19
60.5726	23
61.5484	15
62.5261	11
63.5017	17
64.4773	21
65.4547	11
66.4302	13
67.4074	23
68.3827	25
69.3579	21
70.3349	23
71.3099	9
72.2849	23
73.2617	25
74.2365	13
75.2112	19
76.1878	15
77.1624	17
78.1369	19
79.1132	21
80.0875	7
81.0618	17
82.036	23
83.012	15
83.9861	13
84.96	25
85.9339	15
86.9096	11
87.8833	27
88.857	13
89.8306	23
90.8041	23
91.7776	13
92.7528	7
93.726	17
94.6992	9
95.6724	19
96.6454	27
97.6184	17
98.5913	15
99.566	23
100.539	19
101.511	17
102.484	19
103.456	17
104.429	19
105.401	27
106.374	13
107.346	23
108.318	25
109.29	17
110.262	15
111.234	23
112.206	21
113.177	23
114.149	25
115.121	19
116.092	21
117.064	29
118.035	19
119.006	19
119.977	29
120.949	27
121.92	21
122.891	23
123.861	13
124.832	17
125.801	23
126.772	15
127.742	15
128.713	33
129.683	17
130.654	13
131.624	27
132.592	19
133.563	15
134.533	29
135.503	17
136.472	17
137.44	21
138.41	17
139.38	23
140.349	17
141.319	21
142.287	15
143.256	21
144.225	17
145.193	17
146.162	23
147.131	23
148.1	19
149.067	23
150.036	17
151.004	21
151.971	27
152.94	23
153.908	15
154.875	9
155.843	27
156.81	15
157.778	23
158.746	17
159.712	19
160.68	25
161.646	21
162.614	17
163.582	13
164.548	29
165.515	27
166.481	25
167.449	29
168.414	11
169.381	17
170.347	23
171.314	23
172.279	19
173.246	27
174.211	17
175.178	17
176.143	19
177.11	19
178.074	27
179.039	17
180.006	19
180.97	25
181.936	23
182.901	15
183.865	19
184.831	19
185.795	15
186.761	23
187.725	31
188.689	17
189.655	11
190.619	19
191.583	21
192.546	21
193.512	25
194.475	15
195.438	21
196.404	25
197.367	15
198.33	19
199.293	27
200.258	17
201.221	15
202.184	19
203.147	15
204.111	25
205.074	27
206.036	23
206.999	23
207.961	37
208.924	15
209.888	7
210.85	23
211.812	31
212.774	15
213.736	21
214.698	19
215.66	13
216.622	25
217.585	19
218.547	23
219.508	29
220.47	29
221.431	21
222.392	25
223.354	33
224.315	19
225.276	17
226.237	21
227.198	15
228.158	19
229.119	25
230.08	17
231.041	25
232.001	25
232.962	19
233.922	17
234.882	29
235.842	33
236.803	23
237.761	23
238.721	23
239.681	17
240.641	21
241.6	25
242.56	27
243.52	31
244.479	25
245.437	23
246.396	23
247.356	21
248.315	19
249.274	23
250.231	27
251.19	19
252.149	25
253.108	29
254.067	25
255.024	21
255.983	27
256.941	15
257.9	37
258.856	25
259.815	19
260.773	27
261.729	25
262.687	21
263.645	29
264.602	29
265.559	19
266.517	29
267.473	31
268.431	21
269.388	33
270.344	25
271.302	13
272.259	25
273.214	25
274.172	19
275.127	31
276.084	27
277.039	23
277.996	23
278.951	23
279.908	21
280.865	37
281.819	25
282.776	23
283.731	29
284.687	27
285.642	19
286.598	33
287.552	19
288.506	23
289.462	25
290.417	21
291.372	19
292.326	35
293.282	27
294.236	15
295.19	29
296.145	25
297.099	23
298.054	33
299.008	27
299.961	27
300.916	21
301.869	35
302.823	21
303.777	25
304.73	35
305.683	23
306.636	27
307.591	25
308.544	25
309.496	27
310.451	25
311.403	21
312.355	29
313.308	29
314.26	19
315.214	19
316.166	29
317.118	13
318.07	19
319.022	33
319.976	23
320.927	33
321.879	21
322.831	29
323.782	37
324.734	19
325.685	29
326.638	25
327.589	29
328.54	37
329.492	27
330.443	29
331.393	27
332.344	33
333.295	23
334.246	31
335.196	21
336.147	21
337.097	31
338.048	31
338.998	29
339.948	33
340.899	19
341.849	15
342.799	21
343.749	19
344.699	23
345.648	15
346.598	25
347.548	23
348.497	19
349.447	37
350.395	25
351.344	25
352.293	33
353.242	17
354.192	25
355.141	35
356.09	13
357.037	29
357.986	23
358.934	21
359.883	31
360.832	25
361.78	15
362.727	27
363.675	23
364.624	31
365.572	37
366.518	23
367.466	27
368.414	23
369.361	23
370.308	23
371.256	23
372.204	25
373.15	27
374.097	29
375.045	23
375.991	25
376.938	23
377.885	21
378.831	19
379.778	15
380.723	23
381.67	23
382.617	25
383.562	31
384.509	17
385.454	27
386.4	25
387.345	35
388.292	23
389.238	19
390.182	23
391.129	19
392.073	29
393.019	21
393.963	15
394.909	25
395.853	21
396.798	27
397.743	17
398.687	19
399.633	17
400.576	19
401.522	27
402.465	21
403.409	19
404.354	13
405.298	23
406.243	19
407.186	27
408.129	29
409.074	23
410.017	17
410.96	21
411.904	27
412.847	19
413.79	19
414.734	27
415.677	13
416.619	17
417.562	25
418.506	31
419.448	21
420.39	27
421.332	27
422.276	21
423.218	31
424.16	19
425.102	19
426.044	21
426.987	31
427.929	19
428.87	23
429.812	33
430.753	21
431.694	33
432.637	19
433.579	17
434.52	23
435.461	29
436.402	19
437.342	27
438.283	19
439.224	21
440.165	29
441.105	23
442.046	23
442.986	27
443.926	23
444.867	21
445.807	29
446.747	21
447.687	17
448.627	23
449.567	23
450.507	17
451.447	23
452.386	19
453.326	15
454.266	23
455.205	25
456.144	23
457.084	31
458.023	27
458.96	25
459.899	23
460.839	39
461.777	19
462.716	19
463.655	21
464.594	25
465.531	25
466.469	29
467.408	39
468.346	29
469.285	33
470.221	35
471.16	23
472.098	21
473.036	33
473.972	27
474.91	25
475.848	31
476.784	27
477.722	31
478.659	27
479.597	37
480.533	27
481.47	33
482.407	33
483.343	23
484.28	41
485.216	35
486.153	29
487.09	25
488.025	37
488.962	27
489.897	25
490.833	43
491.77	43
492.705	29
493.641	43
494.576	37
495.512	39
496.447	51
497.383	51
498.317	35
499.253	49
500.188	47
501.123	61
502.058	45
502.993	73
503.927	65
504.863	69
505.797	77
506.73	93
507.666	81
508.599	99
509.535	119
510.468	135
511.401	155
512.336	193
513.27	221
514.203	303
515.138	403
516.07	543
517.003	819
517.938	1253
518.871	2263
519.803	3747
520.738	4659
521.67	3593
522.603	2139
523.535	1247
524.469	767
525.402	519
526.334	375
527.266	273
528.2	225
529.132	167
530.064	159
530.995	139
531.927	135
532.861	123
533.792	87
534.724	93
535.655	91
536.587	89
537.518	75
538.449	61
539.38	73
540.313	59
541.244	65
542.175	55
543.106	51
544.037	59
544.968	49
545.898	49
546.829	53
547.76	49
548.69	39
549.62	31
550.551	43
551.481	37
552.411	37
553.341	37
554.271	33
555.201	25
556.131	37
557.061	35
557.991	27
558.92	29
559.848	41
560.778	29
561.707	29
562.636	37
563.566	31
564.495	17
565.424	33
566.353	31
567.281	21
568.209	27
569.138	23
570.067	19
570.996	27
571.923	35
572.851	23
573.78	29
574.708	29
575.635	25
576.563	21
577.492	31
578.42	25
579.346	21
580.274	23
581.202	31
582.128	23
583.056	27
583.984	29
584.91	27
585.837	19
586.765	31
587.69	25
588.618	11
589.545	25
590.47	31
591.398	17
592.323	21
593.25	37
594.177	17
595.102	27
596.029	31
596.954	17
597.88	29
598.805	25
599.732	21
600.656	27
601.583	29
602.507	25
603.434	19
604.358	25
605.284	29
606.208	17
607.133	27
608.058	25
608.983	25
609.908	29
610.832	33
611.758	29
612.682	27
613.605	25
614.531	27
615.454	27
616.378	29
617.303	35
618.226	17
619.149	29
620.074	21
620.997	31
621.921	29
622.845	27
623.768	21
624.691	27
625.614	35
626.538	23
627.461	31
628.383	21
629.306	25
630.228	25
631.152	27
632.075	11
632.997	29
633.919	29
634.841	9
635.765	23
636.687	21
637.609	25
638.53	23
639.452	29
640.374	17
641.295	15
642.217	25
643.138	27
644.06	19
644.983	23
645.904	37
646.825	19
647.746	23
648.667	19
649.588	15
650.509	19
651.43	25
652.35	15
653.271	21
654.191	29
655.112	19
656.032	17
656.951	21
657.871	25
658.792	15
659.712	21
660.632	31
661.552	27
662.472	29
663.392	19
664.311	23
665.231	15
666.149	25
667.069	25
667.988	21
668.907	23
669.827	19
670.744	21
671.664	23
672.583	31
673.502	15
674.421	31
675.338	27
676.257	23
677.176	17
678.095	33
679.011	23
679.93	27
680.849	29
681.765	23
682.684	15
683.602	21
684.518	21
685.437	19
686.355	35
687.271	13
688.189	25
689.107	35
690.023	11
690.941	19
691.857	27
692.774	17
693.69	15
694.608	27
695.525	11
696.44	31
697.358	25
698.273	9
699.19	17
700.106	21
701.023	23
701.938	21
702.855	13
703.77	17
704.686	25
705.601	23
706.516	25
707.433	17
708.347	27
709.264	9
710.178	17
711.093	25
712.009	17
712.923	25
713.839	23
714.753	23
715.667	25
716.583	13
717.497	17
718.411	21
719.327	21
720.24	19
721.154	25
722.068	25
722.983	21
723.896	21
724.81	27
725.723	17
726.638	25
727.551	25
728.465	15
729.378	19
730.292	23
731.205	15
732.118	21
733.031	23
733.944	21
734.856	19
735.769	9
736.683	21
737.596	29
738.508	13
739.42	21
740.332	29
741.245	19
742.157	25
743.069	23
743.981	19
744.893	25
745.804	21
746.716	19
747.628	29
748.539	11
749.451	27
750.362	15
751.274	13
752.185	29
753.096	13
754.008	21
754.919	31
755.83	19
756.741	19
757.652	25
758.562	21
759.473	29
760.384	27
761.293	25
762.203	19
763.114	17
764.024	25
764.935	19
765.845	21
766.755	17
767.664	25
768.574	19
769.484	15
770.393	19
771.302	21
772.211	25
773.121	25
774.031	25
774.939	23
775.848	21
776.758	19
777.667	21
778.575	23
779.484	29
780.393	17
781.3	17
782.209	19
783.118	27
784.026	25
784.934	25
785.841	23
786.75	31
787.659	27
788.566	21
789.474	25
790.381	17
791.289	21
792.196	23
793.104	25
794.012	17
794.918	15
795.826	21
796.732	23
797.64	25
798.546	19
799.454	13
800.36	21
801.266	25
802.173	25
803.079	25
803.986	15
804.892	25
805.799	17
806.705	15
807.61	19
808.517	21
809.422	13
810.328	23
811.234	31
812.139	25
813.046	19
813.951	25
814.856	23
815.76	19
816.667	27
817.572	25
818.476	11
819.382	35
820.287	23
821.191	15
822.095	23
823.001	25
823.905	17
824.809	23
825.713	21
826.617	15
827.521	29
828.427	31
829.33	11
830.234	21
831.138	25
832.041	23
832.945	25
833.848	27
834.753	17
835.656	25
836.559	19
837.463	15
838.366	25
839.268	17
840.171	15
841.074	25
841.977	19
842.88	13
843.782	21
844.685	23
845.587	23
846.49	23
847.392	17
848.294	13
849.197	25
850.099	31
851.001	23
851.903	21
852.805	21
853.705	17
854.607	21
