2,216354
2,217642
2,216676
2,217320
2,218609
2,217642
2,217965
2,217320
2,217642
2,218287
2,218287
2,217320
2,217965
2,217642
2,218287
2,217965
2,218609
2,218609
2,218287
2,217642
2,217965
2,218931
2,218287
2,219253
2,216354
2,216354
2,218609
2,217320
2,218287
2,218609
2,218287
2,217965
2,218609
2,218931
2,217965
2,218609
2,219253
2,218287
2,218287
2,218931
2,216676
2,219253
2,216998
2,218287
2,218609
2,218931
2,218287
2,218931
2,219253
2,219575
2,218931
2,218609
2,220220
2,219575
2,218287
2,218287
2,219253
2,219575
2,220220
2,217320
2,218287
2,218287
2,219253
2,218609
2,218287
2,218931
2,219253
2,218931
2,219575
2,219575
2,219253
2,218287
2,219575
2,220220
2,219897
2,218609
2,219253
2,218609
2,220864
2,221508
2,218931
2,219897
2,220220
2,218931
2,220220
2,219897
2,220864
2,219253
2,219253
2,219897
2,220220
2,219575
2,219575
2,219575
2,219575
2,218287
2,218931
2,219253
2,219897
2,221186
2,220864
2,220864
2,220220
2,221186
2,221508
2,220864
2,220542
2,218609
2,221186
2,221186
2,220864
2,219897
2,221508
2,221186
2,221186
2,220864
2,222152
2,220864
2,220542
2,221508
2,220220
2,220864
2,220220
2,220220
2,220864
2,221830
2,220864
2,220220
2,221830
2,220220
2,221186
2,220864
2,221186
2,220220
2,220542
2,222475
2,220864
2,222152
2,222152
2,221186
2,221186
2,221830
2,221186
2,219575
2,221508
2,222475
2,220542
2,221830
2,220864
2,221830
2,221508
2,222475
2,221508
2,222797
2,221830
2,221830
2,222475
2,222152
2,221508
2,221186
2,222152
2,221508
2,222475
2,221830
2,221508
2,222475
2,222797
2,222475
2,220542
2,222475
2,223119
2,223119
2,221830
2,221830
2,222152
2,223119
2,221830
2,222152
2,223763
2,223441
2,222797
2,221830
2,222152
2,221508
2,223119
2,221186
2,222152
2,223441
2,223441
2,223763
2,222475
2,223763
2,222797
2,223441
2,223763
2,223441
2,222797
2,223441
2,222797
2,222152
2,222797
2,222797
2,222152
2,222797
2,222797
2,223119
2,223763
2,222475
2,222475
2,223441
2,222475
2,223119
2,222475
2,223119
2,223763
2,222475
2,224407
2,223441
2,224407
2,223441
2,224730
2,222797
2,223119
2,223119
2,224407
2,224730
2,223441
2,223441
2,222475
2,224730
2,224730
2,224730
2,224407
2,225052
2,224085
2,223441
2,224085
2,223763
2,224085
2,224407
2,223441
2,225052
2,222797
2,223441
2,224730
2,224730
2,224407
2,224085
2,223441
2,223119
2,224085
2,224407
2,223119
2,224730
2,223119
2,223119
2,226340
2,224085
2,223763
2,224085
2,224730
2,223763
2,225374
2,224085
2,225052
2,224407
2,225696
2,224730
2,223119
2,223763
2,225052
2,225374
2,225052
2,226018
2,224730
2,223763
2,226018
2,225052
2,225374
2,225374
2,225052
2,225052
2,225374
2,223441
2,226018
2,224730
2,224730
2,225374
2,224407
2,224407
2,225696
2,224407
2,226018
2,224730
2,224085
2,224407
2,224085
2,226340
2,225696
2,225374
2,224730
2,224730
2,224730
2,225374
2,225374
2,225374
2,225374
2,225052
2,225374
2,226018
2,226340
2,224407
2,224730
2,225696
2,225374
2,225696
2,226340
2,226340
2,224407
2,225374
2,226018
2,227307
2,226340
2,226018
2,225696
2,226340
2,226340
2,226340
2,226340
2,226662
2,227307
2,225696
2,226340
2,225696
2,226018
2,226985
2,226662
2,225696
2,224730
2,226018
2,226662
2,226018
2,225696
2,226340
2,226018
2,227307
2,225696
2,226662
2,227629
2,227307
2,227629
2,227629
2,227629
2,227307
2,226340
2,227307
2,227307
2,227629
2,226662
2,227629
2,227307
2,226985
2,228273
2,226985
2,226662
2,227307
2,227307
2,226340
2,226985
2,226985
2,227629
2,226018
2,227307
2,227307
2,226985
2,227307
2,226340
2,226340
2,228273
2,228595
2,226662
2,226340
2,226018
2,228273
2,227951
2,226340
2,226985
2,226662
2,226985
2,226340
2,227629
2,226018
2,227307
2,226340
2,226985
2,226985
2,226985
2,227629
2,227629
2,227307
2,227629
2,225696
2,227629
2,227629
2,226340
2,228273
2,227951
2,226985
2,227951
2,227951
2,227307
2,226662
2,227629
2,228595
2,228273
2,227629
2,228273
2,227629
2,228917
2,227629
2,228273
2,227951
2,228595
2,227307
2,228917
2,226340
2,228273
2,226985
2,227307
2,228917
2,227951
2,228273
2,227629
2,228595
2,227629
2,227951
2,227629
2,228273
2,227951
2,228595
2,228917
2,228917
2,227629
2,228273
2,228273
2,229240
2,228917
2,228595
2,227629
2,228917
2,228917
2,227629
2,228273
2,228273
2,228595
2,228595
2,227307
2,229240
2,227951
2,226662
2,228917
2,229562
2,229562
2,229240
2,228917
2,228273
2,230206
2,228273
2,230528
2,229884
2,229240
2,228917
2,228273
2,229884
2,227629
2,228273
2,228273
2,229884
2,229240
2,227951
2,228917
2,228917
2,230528
2,229240
2,229562
2,229562
2,230206
2,229562
2,230528
2,228917
2,227951
2,229884
2,230528
2,229884
2,228595
2,228273
2,228917
2,228595
2,229240
2,228917
2,229240
2,228595
2,228273
2,227629
2,230206
2,229240
2,229562
2,230206
2,230528
2,228917
2,229562
2,230528
2,229884
2,229884
2,229240
2,230850
2,230528
2,228595
2,229884
2,228917
2,231173
2,228273
2,228917
2,229240
2,230206
2,228917
2,227951
2,229240
2,230206
2,230528
2,228917
2,229884
2,229562
2,227951
2,230206
2,228917
2,230850
2,229884
2,228917
2,229884
2,229240
2,231817
2,229562
2,230206
2,229562
2,230206
2,230850
2,229562
2,228595
2,230206
2,230528
2,230206
2,229562
2,230528
2,230528
2,231817
2,231173
2,229240
2,230206
2,230206
2,229240
2,230850
2,229884
2,229884
2,229240
2,232783
2,231173
2,230850
2,230850
2,230206
2,230206
2,229240
2,231495
2,229562
2,229562
2,229562
2,230528
2,231495
2,229562
2,230850
2,229884
2,230850
2,230528
2,231495
2,231817
2,231817
2,231173
2,231495
2,231173
2,230850
2,229884
2,231817
2,231817
2,230850
2,231173
2,229562
2,230528
2,232461
